1,3,10,20,-25,0
1,3,10,40,-20,0
1,3,11,0,-15,0
1,3,11,20,-10,0
1,3,11,40,-5,0
1,3,12,0,0,0
1,3,12,20,5,0
1,3,12,40,10,0
1,3,13,0,15,0
1,3,13,20,20,0
1,3,13,40,25,0
1,3,14,0,30,0
1,3,14,20,35,0
1,3,14,40,40,0
1,3,15,0,45,0
1,3,15,20,50,0
1,3,15,40,55,0
1,3,16,0,60,0
1,3,16,20,65,0
1,3,16,40,70,0
1,3,17,0,75,0
1,3,17,20,80,0
1,3,17,40,85,0
1,3,18,0,90,0
1,4,6,0,-90,0
1,4,6,20,-85,0
1,4,6,40,-80,0
1,4,7,0,-75,0
1,4,7,20,-70,0
1,4,7,40,-65,0
1,4,8,0,-60,0
1,4,8,20,-55,0
1,4,8,40,-50,0
1,4,9,0,-45,0
1,4,9,20,-40,0
1,4,9,40,-35,0
1,4,10,0,-30,0
1,4,10,20,-25,0
1,4,10,40,-20,0
1,4,11,0,-15,0
1,4,11,20,-10,0
1,4,11,40,-5,0
1,4,12,0,0,0
1,4,12,20,5,0
1,4,12,40,10,0
1,4,13,0,15,0
1,4,13,20,20,0
1,4,13,40,25,0
1,4,14,0,30,0
1,4,14,20,35,0
1,4,14,40,40,0
1,4,15,0,45,0
1,4,15,20,50,0
1,4,15,40,55,0
1,4,16,0,60,0
1,4,16,20,65,0
1,4,16,40,70,0
1,4,17,0,75,0
1,4,17,20,80,0
1,4,17,40,85,0
1,4,18,0,90,0
1,5,6,0,-90,0
1,5,6,20,-85,0
1,5,6,40,-80,0
1,5,7,0,-75,0
1,5,7,20,-70,0
1,5,7,40,-65,0
1,5,8,0,-60,0
1,5,8,20,-55,0
1,5,8,40,-50,0
1,5,9,0,-45,0
1,5,9,20,-40,0
1,5,9,40,-35,0
1,5,10,0,-30,0
1,5,10,20,-25,0
1,5,10,40,-20,0
1,5,11,0,-15,0
1,5,11,20,-10,0
1,5,11,40,-5,0
1,5,12,0,0,0
1,5,12,20,5,0
1,5,12,40,10,0
1,5,13,0,15,0
1,5,13,20,20,0
1,5,13,40,25,0
1,5,14,0,30,0
1,5,14,20,35,0
1,5,14,40,40,0
1,5,15,0,45,0
1,5,15,20,50,0
1,5,15,40,55,0
1,5,16,0,60,0
1,5,16,20,65,0
1,5,16,40,70,0
1,5,17,0,75,0
1,5,17,20,80,0
1,5,17,40,85,0
1,5,18,0,90,0
1,6,6,0,-90,0
1,6,6,20,-85,0
1,6,6,40,-80,0
1,6,7,0,-75,0
1,6,7,20,-70,0
1,6,7,40,-65,0
1,6,8,0,-60,0
1,6,8,20,-55,0
1,6,8,40,-50,0
1,6,9,0,-45,0
1,6,9,20,-40,0
1,6,9,40,-35,0
1,6,10,0,-30,0
1,6,10,20,-25,0
1,6,10,40,-20,0
1,6,11,0,-15,0
1,6,11,20,-10,0
1,6,11,40,-5,0
1,6,12,0,0,0
1,6,12,20,5,0
1,6,12,40,10,0
1,6,13,0,15,0
1,6,13,20,20,0
1,6,13,40,25,0
1,6,14,0,30,0
1,6,14,20,35,0
1,6,14,40,40,0
1,6,15,0,45,0
1,6,15,20,50,0
1,6,15,40,55,0
1,6,16,0,60,0
1,6,16,20,65,0
1,6,16,40,70,0
1,6,17,0,75,0
1,6,17,20,80,0
1,6,17,40,85,0
1,6,18,0,90,0
1,7,6,0,-90,0
1,7,6,20,-85,0
1,7,6,40,-80,0
1,7,7,0,-75,0
1,7,7,20,-70,0
1,7,7,40,-65,0
1,7,8,0,-60,0
1,7,8,20,-55,0
1,7,8,40,-50,0
1,7,9,0,-45,0
1,7,9,20,-40,0
1,7,9,40,-35,0
1,7,10,0,-30,0
1,7,10,20,-25,0
1,7,10,40,-20,0
1,7,11,0,-15,0
1,7,11,20,-10,0
1,7,11,40,-5,0
1,7,12,0,0,0
1,7,12,20,5,0
1,7,12,40,10,0
1,7,13,0,15,0
1,7,13,20,20,0
1,7,13,40,25,0
1,7,14,0,30,0
1,7,14,20,35,0
1,7,14,40,40,0
1,7,15,0,45,0
1,7,15,20,50,0
1,7,15,40,55,0
1,7,16,0,60,0
1,7,16,20,65,0
1,7,16,40,70,0
1,7,17,0,75,0
1,7,17,20,80,0
1,7,17,40,85,0
1,7,18,0,90,0
1,8,6,0,-90,0
1,8,6,20,-85,0
1,8,6,40,-80,0
1,8,7,0,-75,0
1,8,7,20,-70,0
1,8,7,40,-65,0
1,8,8,0,-60,0
1,8,8,20,-55,0
1,8,8,40,-50,0
1,8,9,0,-45,0
1,8,9,20,-40,0
1,8,9,40,-35,0
1,8,10,0,-30,0
1,8,10,20,-25,0
1,8,10,40,-20,0
1,8,11,0,-15,0
1,8,11,20,-10,0
1,8,11,40,-5,0
1,8,12,0,0,0
1,8,12,20,5,0
1,8,12,40,10,0
1,8,13,0,15,0
1,8,13,20,20,0
1,8,13,40,25,0
1,8,14,0,30,0
1,8,14,20,35,0
1,8,14,40,40,0
1,8,15,0,45,0
1,8,15,20,50,0
1,8,15,40,55,0
1,8,16,0,60,0
1,8,16,20,65,0
1,8,16,40,70,0
1,8,17,0,75,0
1,8,17,20,80,0
1,8,17,40,85,0
1,8,18,0,90,0
1,9,6,0,-90,0
1,9,6,20,-85,0
1,9,6,40,-80,0
1,9,7,0,-75,0
1,9,7,20,-70,0
1,9,7,40,-65,0
1,9,8,0,-60,0
1,9,8,20,-55,0
1,9,8,40,-50,0
1,9,9,0,-45,0
1,9,9,20,-40,0
1,9,9,40,-35,0
1,9,10,0,-30,0
1,9,10,20,-25,0
1,9,10,40,-20,0
1,9,11,0,-15,0
1,9,11,20,-10,0
1,9,11,40,-5,0
1,9,12,0,0,0
1,9,12,20,5,0
1,9,12,40,10,0
1,9,13,0,15,0
1,9,13,20,20,0
1,9,13,40,25,0
1,9,14,0,30,0
1,9,14,20,35,0
1,9,14,40,40,0
1,9,15,0,45,0
1,9,15,20,50,0
1,9,15,40,55,0
1,9,16,0,60,0
1,9,16,20,65,0
1,9,16,40,70,0
1,9,17,0,75,0
1,9,17,20,80,0
1,9,17,40,85,0
1,9,18,0,90,0
1,10,6,0,-90,0
1,10,6,20,-85,0
1,10,6,40,-80,0
1,10,7,0,-75,0
1,10,7,20,-70,0
1,10,7,40,-65,0
1,10,8,0,-60,0
1,10,8,20,-55,0
1,10,8,40,-50,0
1,10,9,0,-45,0
1,10,9,20,-40,0
1,10,9,40,-35,0
1,10,10,0,-30,0
1,10,10,20,-25,0
1,10,10,40,-20,0
1,10,11,0,-15,0
1,10,11,20,-10,0
1,10,11,40,-5,0
1,10,12,0,0,0
1,10,12,20,5,0
1,10,12,40,10,0
1,10,13,0,15,0
1,10,13,20,20,0
1,10,13,40,25,0
1,10,14,0,30,0
1,10,14,20,35,0
1,10,14,40,40,0
1,10,15,0,45,0
1,10,15,20,50,0
1,10,15,40,55,0
1,10,16,0,60,0
1,10,16,20,65,0
1,10,16,40,70,0
1,10,17,0,75,0
1,10,17,20,80,0
1,10,17,40,85,0
1,10,18,0,90,0
1,11,6,0,-90,0
1,11,6,20,-85,0
1,11,6,40,-80,0
1,11,7,0,-75,0
1,11,7,20,-70,0
1,11,7,40,-65,0
1,11,8,0,-60,0
1,11,8,20,-55,0
1,11,8,40,-50,0
1,11,9,0,-45,0
1,11,9,20,-40,0
1,11,9,40,-35,0
1,11,10,0,-30,0
1,11,10,20,-25,0
1,11,10,40,-20,0
1,11,11,0,-15,0
1,11,11,20,-10,0
1,11,11,40,-5,0
1,11,12,0,0,0
1,11,12,20,5,0
1,11,12,40,10,0
1,11,13,0,15,0
1,11,13,20,20,0
1,11,13,40,25,0
1,11,14,0,30,0
1,11,14,20,35,0
1,11,14,40,40,0
1,11,15,0,45,0
1,11,15,20,50,0
1,11,15,40,55,0
1,11,16,0,60,0
1,11,16,20,65,0
1,11,16,40,70,0
1,11,17,0,75,0
1,11,17,20,80,0
1,11,17,40,85,0
1,11,18,0,90,0
1,12,6,0,-90,0
1,12,6,20,-85,0
1,12,6,40,-80,0
1,12,7,0,-75,0
1,12,7,20,-70,0
1,12,7,40,-65,0
1,12,8,0,-60,0
1,12,8,20,-55,0
1,12,8,40,-50,0
1,12,9,0,-45,0
1,12,9,20,-40,0
1,12,9,40,-35,0
1,12,10,0,-30,0
1,12,10,20,-25,0
1,12,10,40,-20,0
1,12,11,0,-15,0
1,12,11,20,-10,0
1,12,11,40,-5,0
1,12,12,0,0,0
1,12,12,20,5,0
1,12,12,40,10,0
1,12,13,0,15,0
1,12,13,20,20,0
1,12,13,40,25,0
1,12,14,0,30,0
1,12,14,20,35,0
1,12,14,40,40,0
1,12,15,0,45,0
1,12,15,20,50,0
1,12,15,40,55,0
1,12,16,0,60,0
1,12,16,20,65,0
1,12,16,40,70,0
1,12,17,0,75,0
1,12,17,20,80,0
1,12,17,40,85,0
1,12,18,0,90,0
1,13,6,0,-90,0
1,13,6,20,-85,0
1,13,6,40,-80,0
1,13,7,0,-75,0
1,13,7,20,-70,0
1,13,7,40,-65,0
1,13,8,0,-60,0
1,13,8,20,-55,0
1,13,8,40,-50,0
1,13,9,0,-45,0
1,13,9,20,-40,0
1,13,9,40,-35,0
1,13,10,0,-30,0
1,13,10,20,-25,0
1,13,10,40,-20,0
1,13,11,0,-15,0
1,13,11,20,-10,0
1,13,11,40,-5,0
1,13,12,0,0,0
1,13,12,20,5,0
1,13,12,40,10,0
1,13,13,0,15,0
1,13,13,20,20,0
1,13,13,40,25,0
1,13,14,0,30,0
1,13,14,20,35,0
1,13,14,40,40,0
1,13,15,0,45,0
1,13,15,20,50,0
1,13,15,40,55,0
1,13,16,0,60,0
1,13,16,20,65,0
1,13,16,40,70,0
1,13,17,0,75,0
1,13,17,20,80,0
1,13,17,40,85,0
1,13,18,0,90,0
1,14,6,0,-90,0
1,14,6,20,-85,0
1,14,6,40,-80,0
1,14,7,0,-75,0
1,14,7,20,-70,0
1,14,7,40,-65,0
1,14,8,0,-60,0
1,14,8,20,-55,0
1,14,8,40,-50,0
1,14,9,0,-45,0
1,14,9,20,-40,0
1,14,9,40,-35,0
1,14,10,0,-30,0
1,14,10,20,-25,0
1,14,10,40,-20,0
1,14,11,0,-15,0
1,14,11,20,-10,0
1,14,11,40,-5,0
1,14,12,0,0,0
1,14,12,20,5,0
1,14,12,40,10,0
1,14,13,0,15,0
1,14,13,20,20,0
1,14,13,40,25,0
1,14,14,0,30,0
1,14,14,20,35,0
1,14,14,40,40,0
1,14,15,0,45,0
1,14,15,20,50,0
1,14,15,40,55,0
1,14,16,0,60,0
1,14,16,20,65,0
1,14,16,40,70,0
1,14,17,0,75,0
1,14,17,20,80,0
1,14,17,40,85,0
1,14,18,0,90,0
1,15,6,0,-90,0
1,15,6,20,-85,0
1,15,6,40,-80,0
1,15,7,0,-75,0
1,15,7,20,-70,0
1,15,7,40,-65,0
1,15,8,0,-60,0
1,15,8,20,-55,0
1,15,8,40,-50,0
1,15,9,0,-45,0
1,15,9,20,-40,0
1,15,9,40,-35,0
1,15,10,0,-30,0
1,15,10,20,-25,0
1,15,10,40,-20,0
1,15,11,0,-15,0
1,15,11,20,-10,0
1,15,11,40,-5,0
1,15,12,0,0,0
1,15,12,20,5,0
1,15,12,40,10,0
1,15,13,0,15,0
1,15,13,20,20,0
1,15,13,40,25,0
1,15,14,0,30,0
1,15,14,20,35,0
1,15,14,40,40,0
1,15,15,0,45,0
1,15,15,20,50,0
1,15,15,40,55,0
1,15,16,0,60,0
1,15,16,20,65,0
1,15,16,40,70,0
1,15,17,0,75,0
1,15,17,20,80,0
1,15,17,40,85,0
1,15,18,0,90,0
1,16,6,0,-90,0
1,16,6,20,-85,0
1,16,6,40,-80,0
1,16,7,0,-75,0
1,16,7,20,-70,0
1,16,7,40,-65,0
1,16,8,0,-60,0
1,16,8,20,-55,0
1,16,8,40,-50,0
1,16,9,0,-45,0
1,16,9,20,-40,0
1,16,9,40,-35,0
1,16,10,0,-30,0
1,16,10,20,-25,0
1,16,10,40,-20,0
1,16,11,0,-15,0
1,16,11,20,-10,0
1,16,11,40,-5,0
1,16,12,0,0,0
1,16,12,20,5,0
1,16,12,40,10,0
1,16,13,0,15,0
1,16,13,20,20,0
1,16,13,40,25,0
1,16,14,0,30,0
1,16,14,20,35,0
1,16,14,40,40,0
1,16,15,0,45,0
1,16,15,20,50,0
1,16,15,40,55,0
1,16,16,0,60,0
1,16,16,20,65,0
1,16,16,40,70,0
1,16,17,0,75,0
1,16,17,20,80,0
1,16,17,40,85,0
1,16,18,0,90,0
1,17,6,0,-90,0
1,17,6,20,-85,0
1,17,6,40,-80,0
1,17,7,0,-75,0
1,17,7,20,-70,0
1,17,7,40,-65,0
1,17,8,0,-60,0
1,17,8,20,-55,0
1,17,8,40,-50,0
1,17,9,0,-45,0
1,17,9,20,-40,0
1,17,9,40,-35,0
1,17,10,0,-30,0
1,17,10,20,-25,0
1,17,10,40,-20,0
1,17,11,0,-15,0
1,17,11,20,-10,0
1,17,11,40,-5,0
1,17,12,0,0,0
1,17,12,20,5,0
1,17,12,40,10,0
1,17,13,0,15,0
1,17,13,20,20,0
1,17,13,40,25,0
1,17,14,0,30,0
1,17,14,20,35,0
1,17,14,40,40,0
1,17,15,0,45,0
1,17,15,20,50,0
1,17,15,40,55,0
1,17,16,0,60,0
1,17,16,20,65,0
1,17,16,40,70,0
1,17,17,0,75,0
1,17,17,20,80,0
1,17,17,40,85,0
1,17,18,0,90,0
1,18,6,0,-90,0
1,18,6,20,-85,0
1,18,6,40,-80,0
1,18,7,0,-75,0
1,18,7,20,-70,0
1,18,7,40,-65,0
1,18,8,0,-60,0
1,18,8,20,-55,0
1,18,8,40,-50,0
1,18,9,0,-45,0
1,18,9,20,-40,0
1,18,9,40,-35,0
1,18,10,0,-30,0
1,18,10,20,-25,0
1,18,10,40,-20,0
1,18,11,0,-15,0
1,18,11,20,-10,0
1,18,11,40,-5,0
1,18,12,0,0,0
1,18,12,20,5,0
1,18,12,40,10,0
1,18,13,0,15,0
1,18,13,20,20,0
1,18,13,40,25,0
1,18,14,0,30,0
1,18,14,20,35,0
1,18,14,40,40,0
1,18,15,0,45,0
1,18,15,20,50,0
1,18,15,40,55,0
1,18,16,0,60,0
1,18,16,20,65,0
1,18,16,40,70,0
1,18,17,0,75,0
1,18,17,20,80,0
1,18,17,40,85,0
1,18,18,0,90,0
1,19,6,0,-90,0
1,19,6,20,-85,0
1,19,6,40,-80,0
1,19,7,0,-75,0
1,19,7,20,-70,0
1,19,7,40,-65,0
1,19,8,0,-60,0
1,19,8,20,-55,0
1,19,8,40,-50,0
1,19,9,0,-45,0
1,19,9,20,-40,0
1,19,9,40,-35,0
1,19,10,0,-30,0
1,19,10,20,-25,0
1,19,10,40,-20,0
1,19,11,0,-15,0
1,19,11,20,-10,0
1,19,11,40,-5,0
1,19,12,0,0,0
1,19,12,20,5,0
1,19,12,40,10,0
1,19,13,0,15,0
1,19,13,20,20,0
1,19,13,40,25,0
1,19,14,0,30,0
1,19,14,20,35,0
1,19,14,40,40,0
1,19,15,0,45,0
1,19,15,20,50,0
1,19,15,40,55,0
1,19,16,0,60,0
1,19,16,20,65,0
1,19,16,40,70,0
1,19,17,0,75,0
1,19,17,20,80,0
1,19,17,40,85,0
1,19,18,0,90,0
1,20,6,0,-90,0
1,20,6,20,-85,0
1,20,6,40,-80,0
1,20,7,0,-75,0
1,20,7,20,-70,0
1,20,7,40,-65,0
1,20,8,0,-60,0
1,20,8,20,-55,0
1,20,8,40,-50,0
1,20,9,0,-45,0
1,20,9,20,-40,0
1,20,9,40,-35,0
1,20,10,0,-30,0
1,20,10,20,-25,0
1,20,10,40,-20,0
1,20,11,0,-15,0
1,20,11,20,-10,0
1,20,11,40,-5,0
1,20,12,0,0,0
1,20,12,20,5,0
1,20,12,40,10,0
1,20,13,0,15,0
1,20,13,20,20,0
1,20,13,40,25,0
1,20,14,0,30,0
1,20,14,20,35,0
1,20,14,40,40,0
1,20,15,0,45,0
1,20,15,20,50,0
1,20,15,40,55,0
1,20,16,0,60,0
1,20,16,20,65,0
1,20,16,40,70,0
1,20,17,0,75,0
1,20,17,20,80,0
1,20,17,40,85,0
1,20,18,0,90,0
1,21,6,0,-90,0
1,21,6,20,-85,0
1,21,6,40,-80,0
1,21,7,0,-75,0
1,21,7,20,-70,0
1,21,7,40,-65,0
1,21,8,0,-60,0
1,21,8,20,-55,0
1,21,8,40,-50,0
1,21,9,0,-45,0
1,21,9,20,-40,0
1,21,9,40,-35,0
1,21,10,0,-30,0
1,21,10,20,-25,0
1,21,10,40,-20,0
1,21,11,0,-15,0
1,21,11,20,-10,0
1,21,11,40,-5,0
1,21,12,0,0,0
1,21,12,20,5,0
1,21,12,40,10,0
1,21,13,0,15,0
1,21,13,20,20,0
1,21,13,40,25,0
1,21,14,0,30,0
1,21,14,20,35,0
1,21,14,40,40,0
1,21,15,0,45,0
1,21,15,20,50,0
1,21,15,40,55,0
1,21,16,0,60,0
1,21,16,20,65,0
1,21,16,40,70,0
1,21,17,0,75,0
1,21,17,20,80,0
1,21,17,40,85,0
1,21,18,0,90,0
1,22,6,0,-90,0
1,22,6,20,-85,0
1,22,6,40,-80,0
1,22,7,0,-75,0
1,22,7,20,-70,0
1,22,7,40,-65,0
1,22,8,0,-60,0
1,22,8,20,-55,0
1,22,8,40,-50,0
1,22,9,0,-45,0
1,22,9,20,-40,0
1,22,9,40,-35,0
1,22,10,0,-30,0
1,22,10,20,-25,0
1,22,10,40,-20,0
1,22,11,0,-15,0
1,22,11,20,-10,0
1,22,11,40,-5,0
1,22,12,0,0,0
1,22,12,20,5,0
1,22,12,40,10,0
1,22,13,0,15,0
1,22,13,20,20,0
1,22,13,40,25,0
1,22,14,0,30,0
1,22,14,20,35,0
1,22,14,40,40,0
1,22,15,0,45,0
1,22,15,20,50,0
1,22,15,40,55,0
1,22,16,0,60,0
1,22,16,20,65,0
1,22,16,40,70,0
1,22,17,0,75,0
1,22,17,20,80,0
1,22,17,40,85,0
1,22,18,0,90,0
1,23,6,0,-90,0
1,23,6,20,-85,0
1,23,6,40,-80,0
1,23,7,0,-75,0
1,23,7,20,-70,0
1,23,7,40,-65,0
1,23,8,0,-60,0
1,23,8,20,-55,0
1,23,8,40,-50,0
1,23,9,0,-45,0
1,23,9,20,-40,0
1,23,9,40,-35,0
1,23,10,0,-30,0
1,23,10,20,-25,0
1,23,10,40,-20,0
1,23,11,0,-15,0
1,23,11,20,-10,0
1,23,11,40,-5,0
1,23,12,0,0,0
1,23,12,20,5,0
1,23,12,40,10,0
1,23,13,0,15,0
1,23,13,20,20,0
1,23,13,40,25,0
1,23,14,0,30,0
1,23,14,20,35,0
1,23,14,40,40,0
1,23,15,0,45,0
1,23,15,20,50,0
1,23,15,40,55,0
1,23,16,0,60,0
1,23,16,20,65,0
1,23,16,40,70,0
1,23,17,0,75,0
1,23,17,20,80,0
1,23,17,40,85,0
1,23,18,0,90,0
1,24,6,0,-90,0
1,24,6,20,-85,0
1,24,6,40,-80,0
1,24,7,0,-75,0
1,24,7,20,-70,0
1,24,7,40,-65,0
1,24,8,0,-60,0
1,24,8,20,-55,0
1,24,8,40,-50,0
1,24,9,0,-45,0
1,24,9,20,-40,0
1,24,9,40,-35,0
1,24,10,0,-30,0
1,24,10,20,-25,0
1,24,10,40,-20,0
1,24,11,0,-15,0
1,24,11,20,-10,0
1,24,11,40,-5,0
1,24,12,0,0,0
1,24,12,20,5,0
1,24,12,40,10,0
1,24,13,0,15,0
1,24,13,20,20,0
1,24,13,40,25,0
1,24,14,0,30,0
1,24,14,20,35,0
1,24,14,40,40,0
1,24,15,0,45,0
1,24,15,20,50,0
1,24,15,40,55,0
1,24,16,0,60,0
1,24,16,20,65,0
1,24,16,40,70,0
1,24,17,0,75,0
1,24,17,20,80,0
1,24,17,40,85,0
1,24,18,0,90,0
1,25,6,0,-90,0
1,25,6,20,-85,0
1,25,6,40,-80,0
1,25,7,0,-75,0
1,25,7,20,-70,0
1,25,7,40,-65,0
1,25,8,0,-60,0
1,25,8,20,-55,0
1,25,8,40,-50,0
1,25,9,0,-45,0
1,25,9,20,-40,0
1,25,9,40,-35,0
1,25,10,0,-30,0
1,25,10,20,-25,0
1,25,10,40,-20,0
1,25,11,0,-15,0
1,25,11,20,-10,0
1,25,11,40,-5,0
1,25,12,0,0,0
1,25,12,20,5,0
1,25,12,40,10,0
1,25,13,0,15,0
1,25,13,20,20,0
1,25,13,40,25,0
1,25,14,0,30,0
1,25,14,20,35,0
1,25,14,40,40,0
1,25,15,0,45,0
1,25,15,20,50,0
1,25,15,40,55,0
1,25,16,0,60,0
1,25,16,20,65,0
1,25,16,40,70,0
1,25,17,0,75,0
1,25,17,20,80,0
1,25,17,40,85,0
1,25,18,0,90,0
1,26,6,0,-90,0
1,26,6,20,-85,0
1,26,6,40,-80,0
1,26,7,0,-75,0
1,26,7,20,-70,0
1,26,7,40,-65,0
1,26,8,0,-60,0
1,26,8,20,-55,0
1,26,8,40,-50,0
1,26,9,0,-45,0
1,26,9,20,-40,0
1,26,9,40,-35,0
1,26,10,0,-30,0
1,26,10,20,-25,0
1,26,10,40,-20,0
1,26,11,0,-15,0
1,26,11,20,-10,0
1,26,11,40,-5,0
1,26,12,0,0,0
1,26,12,20,5,0
1,26,12,40,10,0
1,26,13,0,15,0
1,26,13,20,20,0
1,26,13,40,25,0
1,26,14,0,30,0
1,26,14,20,35,0
1,26,14,40,40,0
1,26,15,0,45,0
1,26,15,20,50,0
1,26,15,40,55,0
1,26,16,0,60,0
1,26,16,20,65,0
1,26,16,40,70,0
1,26,17,0,75,0
1,26,17,20,80,0
1,26,17,40,85,0
1,26,18,0,90,0
1,27,6,0,-90,0
1,27,6,20,-85,0
1,27,6,40,-80,0
1,27,7,0,-75,0
1,27,7,20,-70,0
1,27,7,40,-65,0
1,27,8,0,-60,0
1,27,8,20,-55,0
1,27,8,40,-50,0
1,27,9,0,-45,0
1,27,9,20,-40,0
1,27,9,40,-35,0
1,27,10,0,-30,0
1,27,10,20,-25,0
1,27,10,40,-20,0
1,27,11,0,-15,0
1,27,11,20,-10,0
1,27,11,40,-5,0
1,27,12,0,0,0
1,27,12,20,5,0
1,27,12,40,10,0
1,27,13,0,15,0
1,27,13,20,20,0
1,27,13,40,25,0
1,27,14,0,30,0
1,27,14,20,35,0
1,27,14,40,40,0
1,27,15,0,45,0
1,27,15,20,50,0
1,27,15,40,55,0
1,27,16,0,60,0
1,27,16,20,65,0
1,27,16,40,70,0
1,27,17,0,75,0
1,27,17,20,80,0
1,27,17,40,85,0
1,27,18,0,90,0
1,28,6,0,-90,0
1,28,6,20,-85,0
1,28,6,40,-80,0
1,28,7,0,-75,0
1,28,7,20,-70,0
1,28,7,40,-65,0
1,28,8,0,-60,0
1,28,8,20,-55,0
1,28,8,40,-50,0
1,28,9,0,-45,0
1,28,9,20,-40,0
1,28,9,40,-35,0
1,28,10,0,-30,0
1,28,10,20,-25,0
1,28,10,40,-20,0
1,28,11,0,-15,0
1,28,11,20,-10,0
1,28,11,40,-5,12.0502
1,28,12,0,0,12.0519
1,28,12,20,5,12.0554
1,28,12,40,10,12.0606
1,28,13,0,15,12.0676
1,28,13,20,20,12.0763
1,28,13,40,25,12.0867
1,28,14,0,30,12.0988
1,28,14,20,35,12.1127
1,28,14,40,40,12.1283
1,28,15,0,45,12.1457
1,28,15,20,50,12.1648
1,28,15,40,55,12.1856
1,28,16,0,60,12.2081
1,28,16,20,65,12.2324
1,28,16,40,70,12.2584
1,28,17,0,75,12.2861
1,28,17,20,80,12.3155
1,28,17,40,85,12.3466
1,28,18,0,90,12.3795
1,29,6,0,-90,12.4141
1,29,6,20,-85,12.4504
1,29,6,40,-80,12.4884
1,29,7,0,-75,12.5281
1,29,7,20,-70,12.5695
1,29,7,40,-65,12.6125
1,29,8,0,-60,12.6573
1,29,8,20,-55,12.7038
1,29,8,40,-50,12.752
1,29,9,0,-45,12.8018
1,29,9,20,-40,12.8068
1,29,9,40,-35,12.8068
1,29,10,0,-30,12.8085
1,29,10,20,-25,12.8085
1,29,10,40,-20,12.8118
1,29,11,0,-15,12.8118
1,29,11,20,-10,12.8167
1,29,11,40,-5,12.8167
1,29,12,0,0,12.8233
1,29,12,20,5,12.8233
1,29,12,40,10,12.8315
1,29,13,0,15,12.8315
1,29,13,20,20,12.8414
1,29,13,40,25,12.8414
1,29,14,0,30,12.8529
1,29,14,20,35,12.8529
1,29,14,40,40,12.8534
1,29,15,0,45,12.8661
1,29,15,20,50,12.8661
1,29,15,40,55,12.8809
1,29,16,0,60,12.8809
1,29,16,20,65,12.8973
1,29,16,40,70,12.8973
1,29,17,0,75,12.9066
1,29,17,20,80,12.9154
1,29,17,40,85,12.9154
1,29,18,0,90,12.9352
1,30,6,0,-90,12.9352
1,30,6,20,-85,12.9565
1,30,6,40,-80,12.9565
1,30,7,0,-75,12.9615
1,30,7,20,-70,12.9795
1,30,7,40,-65,12.9795
1,30,8,0,-60,13.0042
1,30,8,20,-55,13.0042
1,30,8,40,-50,13.0181
1,30,9,0,-45,13.0305
1,30,9,20,-40,13.0305
1,30,9,40,-35,13.0584
1,30,10,0,-30,13.0584
1,30,10,20,-25,13.0763
1,30,10,40,-20,13.088
1,30,11,0,-15,13.088
1,30,11,20,-10,13.1192
1,30,11,40,-5,13.1192
1,30,12,0,0,13.1362
1,30,12,20,5,13.1521
1,30,12,40,10,13.1521
1,30,13,0,15,13.1865
1,30,13,20,20,13.1865
1,30,13,40,25,13.1977
1,30,14,0,30,13.2227
1,30,14,20,35,13.2227
1,30,14,40,40,13.2604
